ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Weather_Condition
A03769,UK,1,2025-06-08 15:02:57,2024-10-17 20:37:02,-60.40700476580183,-36.51867930811406,46.57747512633796,72.24204414461752,43.78090099703462,Us daughter trial shoulder worker question spend.,Bridget Pines,Loganmouth,New Hampshire,72723,Estonia,CST,JFK,2022-09-21 09:28:39,42.401311944916074,15.42873359043449,71.67813399925107,Rain
A03770,AU,3,2023-08-24 02:13:59,2024-11-19 15:22:32,-69.0150465799746,-118.74504918797392,-55.67089445914585,123.70968462448599,17.007101037387855,Different suddenly purpose local though rule.,Ryan Inlet,Port Tarastad,Montana,14801,Taiwan,MST,ATL,2022-08-28 09:30:58,-23.972138054225482,-21.000991958632266,91.35930815452969,Rain
A03771,UK,1,2021-12-24 14:43:59,2025-03-19 05:26:09,8.405222772983421,-88.30061983528239,12.277501341748348,34.138935849235224,9.850793980750966,Lay happen reason less.,Moran Row,Collinstown,North Dakota,63706,Samoa,EST,LAX,2024-02-12 18:09:50,88.8666868807669,10.673155900800303,7.680699609791574,Rain
A03772,UK,1,2021-03-08 10:10:07,2023-12-15 05:22:22,72.43434599149862,-85.23137706100403,56.557961708916224,102.40612808161649,16.481941216386176,Good take director. Middle vote risk.,Ellis Hills,Johnbury,Alaska,71068,Fiji,EST,DFW,2024-01-17 04:08:51,-17.172268634055573,0.4336841454626992,50.915738154123524,Clear
A03773,AU,2,2025-06-01 08:18:01,2020-01-10 10:25:25,-28.0876164196166,20.2451018492782,48.28459997633695,89.67778610390923,30.46781869639962,Save she walk move through statement physical.,Anderson Ramp,New Kristopher,North Carolina,35870,Uruguay,PST,ORD,2020-07-02 04:00:15,6.305541233004526,-28.28101291741014,70.67479035762551,Clear
A03774,UK,1,2021-09-27 14:13:54,2025-06-07 16:49:50,41.94001930007218,-31.89206456623242,54.53856321608751,25.825432017715997,18.357157965603687,Allow happen real.,Mitchell Cliff,New Aprilborough,Nebraska,67044,Gambia,EST,ATL,2022-10-07 23:02:22,-15.792633066114345,-23.343394295781838,20.749318680484574,Snow
A03775,UK,2,2020-06-22 16:43:40,2021-10-10 17:30:51,28.559043889158048,161.18380944226993,68.27821647654957,-67.61404194425606,33.64469019946444,Move executive trade prevent film.,Kathryn Glen,East Melinda,Iowa,80108,Turks and Caicos Islands,CST,JFK,2024-07-19 11:42:51,3.367467448335816,-32.939994669343605,32.7126231971364,Clear
A03776,CA,3,2024-12-16 08:00:18,2022-01-19 05:16:31,77.67988457570658,-134.50674889907816,78.78277838870463,88.48157688045785,11.84679397112412,Bit southern office while work industry drive.,Cannon Lights,Lake Austinfort,Delaware,83769,Angola,MST,DFW,2022-03-14 21:53:36,78.89759641914509,-44.33707851490421,41.897625131982664,Fog
A03777,UK,3,2022-05-10 09:44:17,2024-03-25 20:11:18,57.77658311384536,170.52916854607156,-17.006192063363528,-105.55330811126167,35.04964469945744,Behavior take compare fight.,Seth Camp,Dorseymouth,Oklahoma,93687,Anguilla,CST,DFW,2022-03-05 06:57:59,49.972855479821504,11.918846310491162,79.43256182705892,Cloudy
A03778,AU,1,2023-10-18 19:02:56,2022-02-19 01:28:33,11.988946602983333,-96.97008952286498,12.378438454117912,100.61580472975214,17.371918162423334,Middle dinner kind however.,Harris Extensions,East Kathleenmouth,Wisconsin,28518,Falkland Islands (Malvinas),PST,ORD,2021-12-21 20:21:42,-0.4479807383675123,17.27886939143343,49.35762010571951,Fog
A03779,US,3,2022-11-27 03:49:07,2021-05-25 15:16:35,28.265489682139318,98.2346170974671,52.31871468820995,109.63680917131188,22.793418580096724,Prove he present front white task that.,Shirley Rapid,West Juliefort,Illinois,18798,Vietnam,CST,DFW,2023-08-18 23:16:05,83.3286088739139,-33.40000063913301,49.28700328477893,Rain
A03780,US,2,2021-05-30 03:52:11,2023-01-28 07:15:56,71.70956398512627,-57.970826577784294,35.48516651024097,115.97215664533428,27.887257022144794,Reveal instead involve reason firm dark.,James Flats,South Elizabethbury,Minnesota,78209,India,EST,ATL,2021-01-29 20:00:17,74.09256769840302,11.53923846860733,43.08876185521453,Cloudy
A03781,UK,2,2021-03-05 17:43:43,2022-09-26 17:18:22,-18.086618774351734,-128.490697649767,89.19364108758819,-9.750250447755263,34.31125015929968,Rest wish after raise about send.,Brian Flats,Birdview,Georgia,77614,Bahrain,EST,DFW,2023-06-07 21:44:01,67.97440670180548,48.20847400575781,22.85890892963154,Cloudy
A03782,UK,1,2025-02-20 21:33:13,2020-10-22 09:03:02,-31.17695294560007,128.84010668864636,-87.53802280116406,-110.7069236026482,11.935684592436685,Summer rate director speech figure system.,Mary Plaza,Reedchester,Nevada,18592,Guadeloupe,PST,LAX,2023-03-10 18:42:37,80.19225079014268,-42.55979050621779,92.30715356127646,Clear
A03783,AU,3,2022-09-08 06:37:45,2024-07-23 00:10:34,-88.05400494566466,-68.81007627487324,-26.076021243157676,-144.09950397621526,41.79727687054052,Most old add take executive.,Darren Mountain,Lake Madelinestad,Maine,16089,Poland,CST,LAX,2021-05-21 09:16:30,50.55445859738097,-0.962912750113631,31.78011206566754,Clear
A03784,AU,3,2020-06-15 20:46:13,2022-06-24 12:54:18,58.77919335446356,57.18794552166318,-39.41497327136356,87.6100501756527,36.09213748776199,Open expect through traditional leader.,Danny Crescent,Allenborough,Nebraska,96732,French Guiana,EST,DFW,2024-02-06 05:56:20,35.186856827460204,23.303821364385385,56.74656607699006,Clear
A03785,CA,1,2023-10-22 08:44:22,2021-09-15 02:02:23,54.17652607260567,23.91972663118557,-42.783146970203774,139.05409843073272,11.704895951199973,Home baby customer daughter early still.,Lisa Village,Brookefurt,Vermont,02336,Hungary,MST,DFW,2024-02-14 11:43:05,18.61155340228062,-45.39908021702731,14.87797355223065,Fog
A03786,AU,1,2020-08-06 22:35:58,2022-02-09 22:34:35,-71.19818674197275,-10.167728619285242,-49.94463915020056,54.30180918128639,48.748728130145516,General middle group who east.,Richardson Hill,Peckbury,Minnesota,58952,Seychelles,PST,ATL,2025-06-11 08:27:07,-0.9106773469992113,27.827349399761573,43.424339209904716,Rain
A03787,CA,2,2023-04-02 10:38:00,2020-02-19 08:42:55,13.83432860388605,-1.5049898465259162,37.64229134674123,-128.10237826018695,33.23984955152292,First fire sense party house mind.,Jennifer Neck,Camachoside,New Mexico,01434,United States Minor Outlying Islands,EST,ATL,2022-08-18 13:30:43,42.46351549409633,47.951123709288595,90.38035161692177,Cloudy
A03788,AU,3,2023-01-25 07:04:16,2021-08-11 14:17:53,-6.483294329960273,83.6056490732235,-74.74329481044207,156.56272146632665,22.62134432333528,Air some future bag tell activity suddenly.,Mark Crossroad,West Melissa,Indiana,25029,Turkmenistan,MST,ATL,2024-06-24 19:02:06,85.63400494283148,-41.151213646724685,99.5465238510592,Snow
A03789,UK,2,2022-06-30 02:16:23,2022-11-09 22:10:07,-68.63236280835994,-148.4017509155614,43.4895901098009,176.07672523415505,7.876366277675817,Blue citizen ready health these.,Webb Summit,Port Victoria,Connecticut,30551,Vanuatu,EST,ORD,2022-04-26 02:58:27,47.21763256900225,32.22299054659253,36.17518567334671,Fog
A03790,US,2,2023-07-05 12:53:43,2023-07-11 14:46:02,86.50228087093024,60.54503830484586,34.81665156292922,-23.983700423428104,26.66105011540657,Eight including become candidate.,Schmidt Hill,Catherineburgh,Michigan,48706,Turkey,MST,ORD,2025-06-19 17:39:52,89.54889202368278,-12.141845548790577,15.39905463143355,Clear
A03791,CA,3,2022-07-14 15:02:39,2022-04-26 07:17:13,-51.354740256596024,142.49235650348834,-44.85525614983865,34.137104138557646,8.23879434135591,Hour physical office health material yourself.,Mendez Causeway,North Suzanne,Massachusetts,28830,Svalbard & Jan Mayen Islands,MST,ORD,2022-06-17 11:41:48,16.39925804711126,-35.58837975659882,31.445152673039512,Snow
A03792,CA,3,2023-05-24 02:58:42,2020-09-18 17:12:05,-77.89784758369899,-159.1962490728489,-44.489919030270975,99.80226720059682,21.474583934892188,Friend plant adult do.,Barry Mountain,West Bryan,Utah,76417,Micronesia,PST,LAX,2024-06-11 07:42:39,60.367936428574694,-0.6806790803652234,32.72417683870194,Fog
A03793,CA,1,2023-09-27 18:01:51,2023-12-31 20:03:40,17.072528310343728,-129.36479787587996,23.194905362010388,85.1003244180161,20.435626136975944,Body figure onto simple former.,Rodriguez Street,Lake Jesus,Wisconsin,82794,Pakistan,MST,DFW,2020-01-19 00:34:02,54.32651142014335,-42.84812642187843,64.45087942823177,Fog
A03794,UK,1,2022-10-04 22:49:13,2020-08-06 02:00:36,42.996001883945894,77.98749721273128,47.19079898706201,168.40338909604174,35.99698221737301,Practice say she will law kid expert.,Katherine Spur,Josephchester,New Jersey,81395,Costa Rica,EST,LAX,2024-09-12 11:12:02,57.156399728156444,2.2101408167184218,49.61567244945603,Snow
A03795,AU,3,2024-01-28 17:14:16,2022-05-28 01:21:08,-84.16017971150634,-22.578606631937674,67.76741035572579,-138.64208721163598,9.619159061212489,Listen upon line most heavy certain.,Roman Drive,Lake Deborah,Missouri,41569,Gambia,CST,ORD,2020-05-20 23:09:25,53.85546159130304,-48.06432119959504,76.84597282656304,Snow
A03796,CA,1,2024-12-28 20:22:42,2024-07-13 04:10:43,28.569174970863983,-34.72249650707218,63.38512149380563,29.060951811410064,41.093567743542295,Loss commercial television year right.,Estrada Coves,Michaelside,Texas,86636,Guam,MST,LAX,2025-06-25 17:02:11,-1.1848922581748198,22.86114416727301,70.13032844974812,Rain
A03797,UK,3,2025-03-01 03:23:43,2022-05-30 22:52:51,5.8125376712617935,-130.6920115640751,83.67893894949356,69.09531108231317,16.30661635080829,Place design study major.,Lindsey Island,Jamesburgh,Massachusetts,52367,Holy See (Vatican City State),MST,LAX,2020-08-20 21:21:01,-11.333183223190634,-1.2030314188411353,25.13087239252463,Fog
A03798,UK,1,2021-01-10 10:49:56,2021-02-19 04:00:27,-71.41229840249129,2.437214658403718,14.649281160572016,140.43543270756123,22.199431348438754,Dark manager rest need ready water himself.,Angela Prairie,Thomashaven,Connecticut,58077,Honduras,EST,DFW,2023-07-22 05:26:34,97.22167331016762,-4.10603390648194,78.42556898857781,Snow
A03799,UK,2,2024-02-15 06:34:17,2024-02-15 02:17:29,-58.94570214965483,-134.4436879693042,73.55800104126473,134.67946597853427,38.617048777692126,Majority find single couple few east read.,Allen Dale,East Ryanfort,Delaware,17712,Algeria,CST,ORD,2025-06-05 17:28:59,-24.111633250474846,-30.380850625791634,84.7461866914816,Cloudy
A03800,UK,1,2023-12-28 19:08:04,2023-04-15 22:15:12,12.235373516894498,-8.41663572820545,55.53238918687393,172.0799256820644,31.26961998567574,Ahead win every education.,Zavala Summit,Port Kathryn,Michigan,61159,Cote d'Ivoire,PST,LAX,2024-09-29 11:57:51,30.805743313675137,-13.873684420523425,59.83901897540017,Clear
A03801,CA,3,2021-05-25 13:27:24,2022-05-19 19:13:39,-36.655629567608095,94.9015076261964,71.04017237652243,4.348243417564447,15.401267590096868,Other do change list child ten.,Lawson Orchard,South Juan,Iowa,45435,Mali,CST,LAX,2022-07-13 06:29:48,25.260441228442048,-31.81305675783337,92.76677092485761,Snow
A03802,UK,3,2022-09-02 14:49:03,2020-02-16 03:34:57,78.8968311572369,-87.02483116062113,-87.907211768634,119.07391205276156,19.31014622729405,Pass sound sport learn.,Kelsey Highway,Ginabury,North Carolina,18242,Dominican Republic,CST,LAX,2023-05-13 09:11:34,16.80246456795991,23.539010053573932,78.29481227345502,Clear
A03803,AU,2,2023-01-12 15:11:50,2021-11-28 04:54:07,57.37324130712915,-6.916979455298161,83.86253853584597,-26.178585074162044,15.289340699480508,Sport establish other usually.,Harris Brooks,Rebeccaside,Pennsylvania,17028,Bermuda,EST,DFW,2020-06-29 10:28:18,71.65790096497224,-30.097470056697272,59.5395906873199,Clear
A03804,US,3,2022-11-09 21:54:32,2024-02-14 16:07:38,87.04209717245934,177.12574898286084,-4.764570687633906,-27.967003971828376,29.738508363857857,Score turn man. Share out religious choice.,Cody Turnpike,North George,Maryland,01877,Faroe Islands,PST,ATL,2023-07-06 11:48:18,66.89553748062707,11.675332705171506,90.61659973133301,Rain
A03805,CA,3,2024-01-27 11:19:23,2020-02-15 01:26:56,-43.259248988925485,67.1941524074534,53.67293812347171,-88.79458878977076,16.631226660341987,Involve plant next have.,Alvarado Skyway,East Brendastad,Maryland,54219,Seychelles,CST,ATL,2023-05-24 20:22:59,87.67924005889225,-22.03924989322479,60.0358480240539,Rain
A03806,UK,2,2022-01-27 09:00:21,2022-08-23 15:15:21,84.55025390363588,122.88843766987151,-67.10325851919944,114.56542332692271,36.28488473915704,Gun table pull now.,Tony Turnpike,East Timothyburgh,Georgia,69233,Gibraltar,EST,DFW,2021-12-19 21:22:29,21.413378404299884,15.69821959233272,52.11911273373402,Rain
A03807,AU,3,2022-12-23 00:02:21,2020-07-14 14:07:31,-12.377903437519578,-30.654861638203528,-18.73060275348466,174.8934380928656,28.989357929186305,Send there many usually ask.,Amanda Canyon,South Cherylmouth,Utah,70344,New Caledonia,PST,LAX,2024-04-27 09:25:10,43.34333863082976,4.045495892134234,35.625834041110274,Rain
A03808,AU,1,2022-03-07 23:38:42,2020-02-14 10:54:44,-27.44661684352417,96.4299323253079,-41.137080656221634,-87.71697779498716,7.28533058737545,News provide high week enough.,Kent Trail,New Bradleystad,Rhode Island,32919,Yemen,CST,JFK,2023-04-01 05:38:45,85.99991615447568,-7.656136834728002,88.28633305944453,Snow
A03809,CA,3,2020-12-04 01:57:45,2022-01-26 06:10:55,-80.93708514551642,-165.41669774112415,-37.501421309831336,-159.79262831241397,15.51343093399412,Next something tough again tax.,Scott Forks,Smithshire,Massachusetts,85988,Finland,PST,ORD,2021-10-25 02:26:06,99.20024817119997,17.30008334104714,12.272717087282158,Fog
A03810,CA,3,2024-06-02 13:13:29,2024-04-03 02:12:12,-80.50225358527153,-135.7519742847918,-67.81398840884128,113.59527747084263,11.072372095507788,Understand research seek around hot meet.,Day Underpass,South Rachel,Pennsylvania,59366,New Zealand,MST,ORD,2021-12-20 11:24:19,96.00826710749614,-8.427792839177087,47.35027142174564,Cloudy
A03811,US,3,2022-09-09 14:22:54,2024-12-04 15:39:53,34.56202607039785,-106.89458654877764,55.037489857741264,43.28281891251223,19.515660627574267,Indeed bit finish response inside series.,John Plain,West Lynnland,Washington,15948,United Kingdom,EST,JFK,2021-01-01 19:33:38,63.31970326493544,32.13706025750328,53.741333187502185,Clear
A03812,US,3,2024-09-01 02:22:26,2020-09-21 23:49:30,-7.572781001874972,-35.29730713852095,-88.33638337540593,165.49156819836162,25.799204310468156,Music among seek he provide.,Amy Camp,Travisborough,Georgia,22969,Montenegro,CST,ORD,2023-01-15 19:39:22,-11.380417484676652,22.959845823526592,55.474910676977686,Snow
A03813,US,3,2022-01-11 20:15:51,2025-03-17 03:46:36,-49.226107313500975,124.46815619727477,-33.749017742663554,-89.1938811322972,25.338142864205494,Campaign expect difficult series.,Johnston Bridge,Josephshire,Kansas,33931,Spain,CST,JFK,2020-12-11 12:43:47,-26.985818466906544,4.063899451308117,65.18898304852432,Fog
A03814,AU,3,2023-03-01 18:23:23,2023-07-12 15:50:31,20.51465513854187,-55.34422171634502,-58.60610222104529,-154.43004311953882,37.72618382816445,Suggest campaign issue add.,Kirk Court,Port Kyle,South Carolina,19793,Nauru,MST,JFK,2023-12-26 16:30:56,77.27838633238244,37.7060682585997,50.57956242538156,Clear
A03815,AU,2,2020-11-01 23:17:41,2020-11-06 22:34:34,-44.48553871497999,55.663629665566646,16.027009309501295,-2.720786088059441,9.458593180085467,Authority about plant so often institution.,Stacey Terrace,East Marcus,New Hampshire,70394,Heard Island and McDonald Islands,MST,LAX,2021-12-27 02:25:13,79.3224631839373,32.88618214680555,25.681814763992705,Fog
A03816,CA,2,2024-02-22 01:04:08,2021-05-24 02:49:12,13.973715781996063,75.35314612925401,-44.234567529382105,-149.2322317325469,47.32364146487234,Blue keep usually step real job enter.,Cameron Pass,Lake Danny,New Mexico,88387,Guadeloupe,MST,ATL,2023-10-08 04:45:07,67.02691807425104,3.1839394620499206,85.69443961394998,Clear
A03817,UK,3,2023-12-04 02:41:04,2025-02-09 04:06:34,-25.342425543115738,31.0256474718029,-43.38027818494206,-85.75559960302532,17.14225534410843,Want moment Mrs career peace item respond.,Sarah Summit,Mariahstad,Oregon,19648,Malawi,CST,DFW,2021-11-11 10:39:51,6.390053179898615,-43.15523062992025,65.75253278355284,Rain
A03818,US,2,2023-11-26 21:07:04,2024-06-05 13:31:24,58.23940079012743,-51.39289145875097,-2.0991340808426315,-134.64797010509943,15.012442345806926,Staff reason no everything provide billion.,Jacob Crossroad,Christophermouth,Tennessee,24382,Eritrea,PST,LAX,2022-03-13 17:44:27,53.17632174780847,6.5996352199244015,85.81878137103061,Cloudy
A03819,US,2,2024-08-14 07:41:18,2022-07-28 05:38:39,57.72530893802028,27.739203016875933,27.484027081366634,-99.31241532237166,34.25892890901099,Save president power yard.,Sexton Stream,Lake Mark,Vermont,69197,Cuba,CST,DFW,2022-04-21 00:50:23,11.112297435985653,-14.474301043971451,27.604349098037673,Cloudy
A03820,US,3,2021-10-27 23:12:24,2021-02-26 16:06:15,-4.076928337967757,-56.78438659569136,-68.16515317827054,-141.78792498429894,40.275831434153126,Economic sea modern or quality section.,John Fork,Jamesberg,Illinois,26862,Timor-Leste,MST,ATL,2022-09-25 23:54:33,28.58427199312021,4.011294280373413,63.70568949028217,Clear
A03821,AU,1,2022-08-13 13:20:55,2020-08-26 14:27:47,-26.852560319697197,-149.80545412127566,-58.407938556210695,163.40615979382272,18.92358824068267,Contain section road audience be.,Benjamin Lodge,North Eric,North Carolina,13043,Honduras,PST,ORD,2024-01-03 14:03:21,19.716561047466364,14.713046049759342,71.41737450763951,Rain
A03822,CA,1,2024-02-24 06:26:57,2022-12-31 10:33:36,-24.739236619362984,177.40943214696517,-45.50854597298683,-79.71742315809523,37.34234874469885,Report language run simple under.,Willis Plains,Flowersland,Indiana,63286,Congo,CST,LAX,2020-02-28 11:41:49,88.77321128270722,14.483857485063965,38.340516036783846,Clear
A03823,US,2,2025-05-26 01:15:21,2022-05-20 16:43:33,55.02861462027923,-134.21431669229608,85.2746785412329,-20.19686904267644,44.18679780680274,Many someone century above.,Phillips Track,East Nicholaston,Alabama,39573,Somalia,EST,ORD,2021-07-15 22:13:44,0.44045299670382576,17.352404351800146,81.22441182069012,Cloudy
A03824,AU,3,2022-08-15 00:13:35,2023-05-07 09:25:55,-30.92769309642984,-153.95458181901935,-18.51255001027434,143.50025074832,38.34018326034787,Region short alone too.,Cynthia Branch,Port Jennifer,Alabama,98402,Panama,MST,JFK,2021-01-02 19:40:08,45.08941759458753,17.926862504501486,0.2508774842296724,Fog
A03825,AU,3,2022-11-09 05:50:30,2021-03-22 03:51:16,-52.36931273276772,136.27106971457613,17.81821631358477,63.83577166613077,1.7098242785416495,Under sense crime a turn.,Garcia Track,South Karen,North Dakota,81149,Argentina,EST,ATL,2022-05-18 13:55:42,16.927598774401687,-39.07185812864958,59.491975021422164,Fog
